"","ID","sample.id","date","location","inshore.offshore","replicate","taxon.code","species.name.field","species.name.revised","Tin","Tin+Dry","Tin+Ash","dm","afdm","year","month","day"
"519",NA,375,2011-08-24,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2414,0.1783,"2011","08","24"
"520",NA,375,2011-08-24,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.4055,0.3277,"2011","08","24"
"521",NA,375,2011-08-24,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2288,0.1738,"2011","08","24"
"522",NA,375,2011-08-24,"Goodwin's","Offshore","A1",104,"Gracilaria","Gracilaria spp.",FALSE,TRUE,TRUE,0.0614000000000001,0.0428000000000002,"2011","08","24"
"523",NA,376,2011-09-27,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1306,0.0960000000000001,"2011","09","27"
"524",NA,376,2011-09-27,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0.0799000000000001,0.056,"2011","09","27"
"525",NA,376,2011-09-27,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.3894,0.2882,"2011","09","27"
"526",NA,376,2011-09-27,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.7672,0.5807,"2011","09","27"
"527",NA,376,2011-09-27,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.3751,0.274,"2011","09","27"
"528",NA,376,2011-09-27,"Goodwin's","Inshore","E1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0268999999999999,0.0167999999999999,"2011","09","27"
"529",NA,376,2011-09-27,"Goodwin's","Inshore","E1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0600999999999998,0.0407999999999999,"2011","09","27"
"530",NA,376,2011-09-27,"Goodwin's","Inshore","D1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.00109999999999999,0.00109999999999999,"2011","09","27"
"531",NA,376,2011-09-27,"Goodwin's","Inshore","C1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0395,0.0274,"2011","09","27"
"532",NA,376,2011-09-27,"Goodwin's","Inshore","B1",506,"ruppia","Ruppia maritima blades",FALSE,TRUE,FALSE,0.1762,0.1212,"2011","09","27"
"533",NA,376,2011-09-27,"Goodwin's","Inshore","B1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0311999999999999,0.0181,"2011","09","27"
"534",NA,376,2011-09-27,"Goodwin's","Inshore","C1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0,0,"2011","09","27"
"535",NA,377,2011-09-27,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0.0292,0.0148,"2011","09","27"
"536",NA,377,2011-09-27,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0553000000000001,0.0365,"2011","09","27"
"537",NA,377,2011-09-27,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",NA,NA,NA,0,0,"2011","09","27"
"538",NA,377,2011-09-27,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0937999999999999,0.0636999999999999,"2011","09","27"
"539",NA,377,2011-09-27,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0.0177,0.011,"2011","09","27"
"540",NA,377,2011-09-27,"Goodwin's","Offshore","D1",506,"ruppia","Ruppia maritima blades",FALSE,TRUE,TRUE,0.4517,0.2573,"2011","09","27"
"541",NA,377,2011-09-27,"Goodwin's","Offshore","D1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0591000000000002,0.0354000000000001,"2011","09","27"
"542",NA,378,2011-11-21,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0518999999999998,0.0268999999999999,"2011","11","21"
"543",NA,378,2011-11-21,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.6711,0.2888,"2011","11","21"
"544",NA,378,2011-11-21,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1946,0.0876999999999999,"2011","11","21"
"545",NA,378,2011-11-21,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",FALSE,TRUE,TRUE,0.8974,0.4682,"2011","11","21"
"546",NA,378,2011-11-21,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1346,0.0636000000000001,"2011","11","21"
"547",NA,378,2011-11-21,"Goodwin's","Inshore","D1",NA,"Cladophora sp.","Cladophora sp.",FALSE,FALSE,FALSE,0.00639999999999996,0.00590000000000002,"2011","11","21"
"548",NA,379,2011-11-21,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.5138,0.5984,"2011","11","21"
"549",NA,379,2011-11-21,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",NA,NA,NA,NA,0,"2011","11","21"
"550",NA,379,2011-11-21,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",NA,NA,NA,NA,0,"2011","11","21"
"551",NA,379,2011-11-21,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2515,0.0956000000000001,"2011","11","21"
"552",NA,379,2011-11-21,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2126,0.1634,"2011","11","21"
"553",NA,379,2011-11-21,"Goodwin's","Offshore","E1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.00629999999999997,0.004,"2011","11","21"
"554",NA,379,2011-11-21,"Goodwin's","Offshore","A1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0295,0.0203,"2011","11","21"
"555",NA,379,2011-11-21,"Goodwin's","Offshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.1364,0.0975000000000001,"2011","11","21"
"556",NA,380,2012-03-28,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6764,1.2323,"2012","03","28"
"557",NA,380,2012-03-28,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.2278,0.9149,"2012","03","28"
"558",NA,380,2012-03-28,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.5461,0.4315,"2012","03","28"
"559",NA,380,2012-03-28,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.9769,2.2705,"2012","03","28"
"560",NA,380,2012-03-28,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.7255,0.4755,"2012","03","28"
"561",NA,380,2012-03-28,"Goodwin's","Inshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0526,0.0406,"2012","03","28"
"562",NA,380,2012-03-28,"Goodwin's","Inshore","E1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.3129,0.1688,"2012","03","28"
"563",NA,381,2012-03-28,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.966,1.1133,"2012","03","28"
"564",NA,381,2012-03-28,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.0616,2.3907,"2012","03","28"
"565",NA,381,2012-03-28,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.4718,1.0998,"2012","03","28"
"566",NA,381,2012-03-28,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.223,0.1542,"2012","03","28"
"567",NA,381,2012-03-28,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.3188,0.8808,"2012","03","28"
"568",NA,381,2012-03-28,"Goodwin's","Offshore","E1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.2844,0.164,"2012","03","28"
"569",NA,381,2012-03-28,"Goodwin's","Offshore","D1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.2963,0.2165,"2012","03","28"
"570",NA,381,2012-03-28,"Goodwin's","Offshore","A1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0456999999999999,0.0254999999999999,"2012","03","28"
"571",NA,381,2012-03-28,"Goodwin's","Offshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0362,0.0236000000000001,"2012","03","28"
"572",NA,382,2012-04-16,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.9738,2.1885,"2012","04","16"
"573",NA,382,2012-04-16,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0525,0.8067,"2012","04","16"
"574",NA,382,2012-04-16,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.215,2.5293,"2012","04","16"
"575",NA,382,2012-04-16,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6983,1.1787,"2012","04","16"
"576",NA,382,2012-04-16,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.4338,2.5688,"2012","04","16"
"577",NA,382,2012-04-16,"Goodwin's","Inshore","E1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0501,0.0378000000000001,"2012","04","16"
"578",NA,382,2012-04-16,"Goodwin's","Inshore","C1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.1585,0.1235,"2012","04","16"
"579",NA,383,2012-04-16,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.6047,2.0051,"2012","04","16"
"580",NA,383,2012-04-16,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.5069,3.328,"2012","04","16"
"581",NA,383,2012-04-16,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,5.6126,4.1346,"2012","04","16"
"582",NA,383,2012-04-16,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.7743,2.9246,"2012","04","16"
"583",NA,383,2012-04-16,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.1816,0.8369,"2012","04","16"
"584",NA,383,2012-04-16,"Goodwin's","Offshore","B1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0486,0.032,"2012","04","16"
"585",NA,383,2012-04-16,"Goodwin's","Offshore","D1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.6749,0.507,"2012","04","16"
"586",NA,383,2012-04-16,"Goodwin's","Offshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.4074,0.3046,"2012","04","16"
"587",NA,384,2012-05-17,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.26,2.5031,"2012","05","17"
"588",NA,384,2012-05-17,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.7579,2.0789,"2012","05","17"
"589",NA,384,2012-05-17,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.8184,1.3604,"2012","05","17"
"590",NA,384,2012-05-17,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.0335,3.0267,"2012","05","17"
"591",NA,384,2012-05-17,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.2662,1.6862,"2012","05","17"
"592",NA,384,2012-05-17,"Goodwin's","Inshore","B1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0757,0.0570999999999999,"2012","05","17"
"593",NA,384,2012-05-17,"Goodwin's","Inshore","B1",100,"Ceramium","Ceramium sp.",FALSE,FALSE,FALSE,-0.000400000000000067,0.000900000000000012,"2012","05","17"
"594",NA,384,2012-05-17,"Goodwin's","Inshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.2393,0.1768,"2012","05","17"
"595",NA,384,2012-05-17,"Goodwin's","Inshore","C1",100,"Ceramium","Ceramium sp.",FALSE,FALSE,FALSE,0.000700000000000034,0.000800000000000023,"2012","05","17"
"596",NA,384,2012-05-17,"Goodwin's","Inshore","C1",105,"Polysiphonia","Polysiphonia sp.",FALSE,FALSE,FALSE,0.00129999999999997,0.00140000000000007,"2012","05","17"
"597",NA,385,2012-05-17,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.5982,2.5179,"2012","05","17"
"598",NA,385,2012-05-17,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.8504,1.332,"2012","05","17"
"599",NA,385,2012-05-17,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.5959,1.2632,"2012","05","17"
"600",NA,385,2012-05-17,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.8984,2.1438,"2012","05","17"
"601",NA,385,2012-05-17,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.448,1.8881,"2012","05","17"
"602",NA,385,2012-05-17,"Goodwin's","Offshore","E1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.6196,0.4755,"2012","05","17"
"603",NA,385,2012-05-17,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.535,1.1208,"2012","05","17"
"604",NA,385,2012-05-17,"Goodwin's","Offshore","A1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.1692,0.1299,"2012","05","17"
"605",NA,385,2012-05-17,"Goodwin's","Offshore","B1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.00690000000000013,0.00560000000000005,"2012","05","17"
"606",NA,385,2012-05-17,"Goodwin's","Offshore","D1",100,"Ceramium","Ceramium sp.",FALSE,FALSE,FALSE,-0.000499999999999945,0.00150000000000006,"2012","05","17"
"607",NA,NA,2012-06-18,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.5754,1.9663,"2012","06","18"
"608",NA,NA,2012-06-18,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.7902,3.3001,"2012","06","18"
"609",NA,NA,2012-06-18,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.5629,-15.3671,"2012","06","18"
"610",NA,NA,2012-06-18,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.0501,1.7309,"2012","06","18"
"611",NA,NA,2012-06-18,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.3727,1.1428,"2012","06","18"
"612",NA,NA,2012-06-18,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.9329,2.3109,"2012","06","18"
"613",NA,NA,2012-06-18,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2322,0.18635,"2012","06","18"
"614",NA,NA,2012-06-18,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,12.1121,11.6483,"2012","06","18"
"615",NA,NA,2012-06-18,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.2273,1.0867,"2012","06","18"
"616",NA,NA,2012-06-18,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.0329,1.7853,"2012","06","18"
"617",NA,NA,2012-06-18,"Goodwin's","Offshore","A1",NA,"ceramium","Ceramium sp.",FALSE,TRUE,FALSE,0.2754,0.2401,"2012","06","18"
"618",NA,NA,2012-06-18,"Goodwin's","Inshore","E1",NA,"ceramium","Ceramium sp.",TRUE,TRUE,TRUE,0.1564,0.1209,"2012","06","18"
"619",NA,NA,2012-06-18,"Goodwin's","Inshore","E1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.1779,0.1476,"2012","06","18"
"620",NA,NA,2012-06-18,"Goodwin's","Inshore","B1",NA,"ceramium","Ceramium sp.",TRUE,TRUE,TRUE,0.0337000000000001,0.0209000000000001,"2012","06","18"
"621",NA,NA,2012-06-18,"Goodwin's","Inshore","B1",NA,"ruppia shoots","Ruppia maritima blades",FALSE,FALSE,FALSE,0.00390000000000001,0.00279999999999991,"2012","06","18"
"622",NA,NA,2012-06-18,"Goodwin's","Inshore","A1",NA,"ceramium","Ceramium sp.",FALSE,FALSE,FALSE,-0.00780000000000003,-0.000600000000000045,"2012","06","18"
"623",NA,NA,2012-06-18,"Goodwin's","Offshore","B1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,2.164,1.9127,"2012","06","18"
"624",NA,NA,2012-06-18,"Goodwin's","Offshore","B1",NA,"ceramium","Ceramium sp.",FALSE,TRUE,FALSE,0.0166999999999999,0.0152,"2012","06","18"
"625",NA,NA,2012-06-18,"Goodwin's","Offshore","B1",NA,"cladophora","Cladophora sp.",FALSE,FALSE,FALSE,0.000400000000000067,0.000199999999999978,"2012","06","18"
"626",NA,NA,2012-06-18,"Goodwin's","Inshore","D1",NA,"ceramium","Ceramium sp.",FALSE,TRUE,FALSE,0.051,0.0452,"2012","06","18"
"627",NA,NA,2012-06-18,"Goodwin's","Offshore","C1",NA,"ceramium","Ceramium sp.",FALSE,FALSE,FALSE,0.00370000000000004,0.00350000000000006,"2012","06","18"
"628",NA,NA,2012-06-18,"Goodwin's","Offshore","E1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.2289,0.1999,"2012","06","18"
"629",NA,NA,2012-06-18,"Goodwin's","Offshore","D1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,3.5996,3.5246,"2012","06","18"
"630",NA,NA,2012-06-18,"Goodwin's","Offshore","D1",NA,"ceramium","Ceramium sp.",FALSE,TRUE,FALSE,0.0100999999999999,0.00959999999999994,"2012","06","18"
"631",NA,NA,2012-06-18,"Goodwin's","Offshore","E1",NA,"cladophora","Cladophora sp.",FALSE,FALSE,FALSE,9.9999999999989e-05,9.9999999999989e-05,"2012","06","18"
"632",NA,NA,2012-06-18,"Goodwin's","Offshore","E1",NA,"ceramium","Ceramium sp.",FALSE,FALSE,FALSE,0.00259999999999994,0.002,"2012","06","18"
"633",NA,NA,2012-08-07,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.7142,0.4908,"2012","08","07"
"634",NA,NA,2012-08-07,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2476,0.2036,"2012","08","07"
"635",NA,NA,2012-08-07,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.208,0.1431,"2012","08","07"
"636",NA,NA,2012-08-07,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.5191,0.3941,"2012","08","07"
"637",NA,NA,2012-08-07,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0874000000000001,0.0534000000000001,"2012","08","07"
"638",NA,NA,2012-08-07,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.9434,0.6788,"2012","08","07"
"639",NA,NA,2012-08-07,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",FALSE,FALSE,NA,0,0,"2012","08","07"
"640",NA,NA,2012-08-07,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",FALSE,FALSE,FALSE,0,0,"2012","08","07"
"641",NA,NA,2012-08-07,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.00960000000000005,0.00320000000000009,"2012","08","07"
"642",NA,NA,2012-08-07,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0374999999999999,0.0163,"2012","08","07"
"643",NA,NA,2012-08-07,"Goodwin's","Offshore","A1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.2966,0.2019,"2012","08","07"
"644",NA,NA,2012-08-07,"Goodwin's","Inshore","D1",NA,"ruppia shoots","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0171,0.0102,"2012","08","07"
"645",NA,NA,2013-04-18,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6863,1.2379,"2013","04","18"
"646",NA,NA,2013-04-18,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.2618,1.6486,"2013","04","18"
"647",NA,NA,2013-04-18,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.715,1.3502,"2013","04","18"
"648",NA,NA,2013-04-18,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.1247,1.6906,"2013","04","18"
"649",NA,NA,2013-04-18,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.0624,2.2729,"2013","04","18"
"650",NA,NA,2013-04-18,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.3494,1.6819,"2013","04","18"
"651",NA,NA,2013-04-18,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.376,1.6905,"2013","04","18"
"652",NA,NA,2013-04-18,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0,-0.1907,"2013","04","18"
"653",NA,NA,2013-04-18,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.5023,1.8794,"2013","04","18"
"654",NA,NA,2013-04-18,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0282,0.0222,"2013","04","18"
"655",NA,NA,2013-04-18,"Goodwin's","Inshore","B1",NA,"Ruppia blades","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0312999999999999,0.0256000000000003,"2013","04","18"
"656",NA,NA,2013-04-18,"Goodwin's","Offshore","D1",NA,"punctaria","Punctaria spp.",TRUE,TRUE,TRUE,0.0897999999999999,0.0574999999999999,"2013","04","18"
"657",NA,NA,2013-04-18,"Goodwin's","Inshore","A1",NA,"punctaria","Punctaria spp.",TRUE,TRUE,TRUE,0.145,0.0568000000000002,"2013","04","18"
"658",NA,NA,2013-04-18,"Goodwin's","Inshore","A1",NA,"ectocarpus","Ectocarpus sp.",FALSE,TRUE,TRUE,0.0569000000000001,0.0163,"2013","04","18"
"659",NA,NA,2013-04-18,"Goodwin's","Offshore","A1",NA,"ectocarpus","Ectocarpus sp.",FALSE,TRUE,TRUE,0.0358000000000001,0.0225,"2013","04","18"
"660",NA,NA,2013-04-18,"Goodwin's","Offshore","E1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.5252,0.37,"2013","04","18"
"661",NA,NA,2013-04-18,"Goodwin's","Offshore","E1",NA,"punctaria","Punctaria spp.",FALSE,TRUE,FALSE,0.025,0.0138,"2013","04","18"
"662",NA,NA,2013-04-18,"Goodwin's","Offshore","B1",NA,"punctaria","Punctaria spp.",FALSE,FALSE,FALSE,0.00630000000000008,0.00370000000000004,"2013","04","18"
"663",NA,NA,2013-04-18,"Goodwin's","Offshore","B1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0575000000000001,0.046,"2013","04","18"
"664",NA,NA,2013-04-18,"Goodwin's","Inshore","C1",NA,"punctaria","Punctaria spp.",TRUE,TRUE,TRUE,0.0202,0.00980000000000003,"2013","04","18"
"665",NA,NA,2013-04-18,"Goodwin's","Inshore","C1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0252000000000001,0.0186000000000002,"2013","04","18"
"666",NA,NA,2013-04-18,"Goodwin's","Inshore","E1",NA,"punctaria","Punctaria spp.",FALSE,FALSE,FALSE,0.0145999999999999,0.00759999999999994,"2013","04","18"
"667",NA,NA,2013-04-18,"Goodwin's","Offshore","C1",NA,"punctaria","Punctaria spp.",FALSE,TRUE,TRUE,0.0405,0.0243,"2013","04","18"
"668",NA,NA,2013-05-22,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.844,2.2469,"2013","05","22"
"669",NA,NA,2013-05-22,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0708,1.1863,"2013","05","22"
"670",NA,NA,2013-05-22,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.8098,1.4315,"2013","05","22"
"671",NA,NA,2013-05-22,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.9116,1.3714,"2013","05","22"
"672",NA,NA,2013-05-22,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.2617,1.7486,"2013","05","22"
"673",NA,NA,2013-05-22,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.7804,2.6759,"2013","05","22"
"674",NA,NA,2013-05-22,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.6917,2.3545,"2013","05","22"
"675",NA,NA,2013-05-22,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.9894,2.753,"2013","05","22"
"676",NA,NA,2013-05-22,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.7347,1.3089,"2013","05","22"
"677",NA,NA,2013-05-22,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.3836,1.5617,"2013","05","22"
"678",NA,NA,2013-05-22,"Goodwin's","Offshore","E1",NA,"ruppia blades","Ruppia maritima blades",FALSE,TRUE,TRUE,0.1893,0.1306,"2013","05","22"
"679",NA,NA,2013-05-22,"Goodwin's","Offshore","B1",NA,"ruppia blades","Ruppia maritima blades",FALSE,TRUE,TRUE,0.0444,0.0289000000000001,"2013","05","22"
"680",NA,NA,2013-05-22,"Goodwin's","Inshore","D1",NA,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,2.5542,1.8429,"2013","05","22"
"681",NA,NA,2013-05-22,"Goodwin's","Inshore","A1",NA,"Ruppia Shoots","Ruppia maritima blades",FALSE,FALSE,FALSE,0.1349,0.104,"2013","05","22"
