"","sample.id","date","location","inshore.offshore","replicate","taxon.code","species.name.field","species.name.revised","group","8","5.6","4","2.8","2","1.4","1","0.71","0.5","notes","year","month","day"
"1247",NA,2011-05-26,"Goodwin's","Offshore","C1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,3,13,37,37,15,2,0,NA,"2011","05","26"
"1248",NA,2011-05-26,"Goodwin's","Offshore","E1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,2,4,10,6,3,0,0,NA,"2011","05","26"
"1249",NA,2011-05-26,"Goodwin's","Inshore","D",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,0,9,37,27,8,29,NA,"2011","05","26"
"1250",NA,2011-05-26,"Goodwin's","Inshore","A",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,3,49,92,23,1,6,NA,"2011","05","26"
"1251",NA,2011-05-26,"Goodwin's","Inshore","B",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,3,9,54,87,5,0,3,NA,"2011","05","26"
"1252",NA,2011-05-26,"Goodwin's","Inshore","C",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,3,21,32,34,10,4,1,NA,"2011","05","26"
"1253",NA,2011-05-26,"Goodwin's","Offshore","A",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,9,7,13,30,21,6,4,NA,"2011","05","26"
"1254",NA,2011-05-26,"Goodwin's","Offshore","B",NA,"Caprella penantis","Caprella penantis","Caprellid",0,7,9,49,49,19,4,4,0,NA,"2011","05","26"
"1255",NA,2011-05-26,"Goodwin's","Offshore","C",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,3,13,37,37,15,2,0,NA,"2011","05","26"
"1256",NA,2011-05-26,"Goodwin's","Offshore","E",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,2,4,10,6,3,0,0,NA,"2011","05","26"
"1257",NA,2011-05-26,"Goodwin's","Offshore","B1",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,0,2,1,0,0,NA,"2011","05","26"
"1258",NA,2011-05-26,"Goodwin's","Offshore","D1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,0,1,NA,"2011","05","26"
"1259",NA,2011-05-26,"Goodwin's","Offshore","B",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,0,2,1,0,0,NA,"2011","05","26"
"1260",NA,2011-05-26,"Goodwin's","Offshore","D1",NA,"edotea","Edotia triloba","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2011","05","26"
"1261",NA,2011-05-26,"Goodwin's","Inshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,2,5,7,6,2,NA,"2011","05","26"
"1262",NA,2011-05-26,"Goodwin's","Offshore","D1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,2,9,9,1,3,0,NA,"2011","05","26"
"1263",NA,2011-05-26,"Goodwin's","Inshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,2,5,0,1,0,NA,"2011","05","26"
"1264",NA,2011-05-26,"Goodwin's","Inshore","B1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,2,4,1,1,0,NA,"2011","05","26"
"1265",NA,2011-05-26,"Goodwin's","Inshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,5,1,3,1,1,NA,"2011","05","26"
"1266",NA,2011-05-26,"Goodwin's","Inshore","D1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,0,5,8,3,3,NA,"2011","05","26"
"1267",NA,2011-05-26,"Goodwin's","Offshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,1,4,10,3,2,1,0,NA,"2011","05","26"
"1268",NA,2011-05-26,"Goodwin's","Offshore","B1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,9,17,8,0,0,0,NA,"2011","05","26"
"1269",NA,2011-05-26,"Goodwin's","Offshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,2,2,2,1,0,NA,"2011","05","26"
"1270",NA,2011-05-26,"Goodwin's","Offshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,4,2,1,0,0,NA,"2011","05","26"
"1271",NA,2011-05-26,"Goodwin's","Inshore","D",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,0,5,8,3,3,NA,"2011","05","26"
"1272",NA,2011-05-26,"Goodwin's","Inshore","A",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,2,5,0,1,0,NA,"2011","05","26"
"1273",NA,2011-05-26,"Goodwin's","Inshore","B",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,2,4,1,1,0,NA,"2011","05","26"
"1274",NA,2011-05-26,"Goodwin's","Inshore","C",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,5,1,3,1,1,NA,"2011","05","26"
"1275",NA,2011-05-26,"Goodwin's","Offshore","A",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,1,4,10,3,2,1,0,NA,"2011","05","26"
"1276",NA,2011-05-26,"Goodwin's","Offshore","B",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,9,17,8,0,0,0,NA,"2011","05","26"
"1277",NA,2011-05-26,"Goodwin's","Offshore","C",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,2,2,2,1,0,NA,"2011","05","26"
"1278",NA,2011-05-26,"Goodwin's","Offshore","E",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,4,2,1,0,0,NA,"2011","05","26"
"1279",NA,2011-05-26,"Goodwin's","Inshore","B",NA,"limpet","Doridella obscura","Mollusc",0,0,0,0,1,0,0,0,0,NA,"2011","05","26"
"1280",NA,2011-05-26,"Goodwin's","Offshore","B",NA,"limpet","Doridella obscura","Mollusc",0,0,0,0,0,0,1,0,0,NA,"2011","05","26"
"1281",NA,2011-05-26,"Goodwin's","Inshore","B1",NA,"limpet nudibranch","Doridella obscura","Mollusc",0,0,0,0,1,0,0,0,0,NA,"2011","05","26"
"1282",NA,2011-05-26,"Goodwin's","Offshore","B1",NA,"limpet nudibranch","Doridella obscura","Mollusc",0,0,0,0,0,0,1,0,0,NA,"2011","05","26"
"1283",NA,2011-05-26,"Goodwin's","Inshore","E1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,0,2,NA,"2011","05","26"
"1284",NA,2011-07-08,"Goodwin's","Offshore","E",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,1,0,2,2,4,3,NA,"2011","07","08"
"1285",NA,2011-07-09,"Goodwin's","Offshore","E",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,6,9,23,17,2,3,NA,"2011","07","09"
"1286",NA,2011-07-11,"Goodwin's","Offshore","E",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,3,37,17,4,0,NA,"2011","07","11"
"1287",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"a. long","Ampithoe longimana","Crustacean",0,0,0,0,1,6,4,3,3,NA,"2011","07","12"
"1288",NA,2011-07-12,"Goodwin's","Inshore","C1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,1,2,4,6,9,NA,"2011","07","12"
"1289",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,1,0,7,2,18,2,6,NA,"2011","07","12"
"1290",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,1,2,6,2,1,0,NA,"2011","07","12"
"1291",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,2,13,24,22,31,NA,"2011","07","12"
"1292",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,1,0,1,1,0,NA,"2011","07","12"
"1293",NA,2011-07-12,"Goodwin's","Offshore","B1",NA,"amp. Longimana","Ampithoe longimana","Crustacean",0,0,0,0,1,6,3,5,0,NA,"2011","07","12"
"1294",NA,2011-07-12,"Goodwin's","Inshore","A1",NA,"Ampithoe long","Ampithoe longimana","Crustacean",0,0,0,0,6,3,3,2,0,NA,"2011","07","12"
"1295",NA,2011-07-12,"Goodwin's","Inshore","A",NA,"Ampithoe long","Ampithoe longimana","Crustacean",0,0,0,0,6,3,3,2,0,NA,"2011","07","12"
"1296",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"Ampithoe long","Ampithoe longimana","Crustacean",0,0,1,0,7,2,18,2,6,NA,"2011","07","12"
"1297",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"Bitium","Bittiolum varium","Mollusc",0,0,0,0,0,0,0,1,1,NA,"2011","07","12"
"1298",NA,2011-07-12,"Goodwin's","Offshore","A1",NA,"Bitium","Bittiolum varium","Mollusc",0,0,0,0,1,6,2,1,0,NA,"2011","07","12"
"1299",NA,2011-07-12,"Goodwin's","Inshore","A1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,1,0,0,NA,"2011","07","12"
"1300",NA,2011-07-12,"Goodwin's","Inshore","C1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,1,0,0,NA,"2011","07","12"
"1301",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,3,2,0,NA,"2011","07","12"
"1302",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,2,0,0,0,0,NA,"2011","07","12"
"1303",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,0,2,0,NA,"2011","07","12"
"1304",NA,2011-07-12,"Goodwin's","Offshore","B1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,5,0,1,NA,"2011","07","12"
"1305",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,2,1,0,1,NA,"2011","07","12"
"1306",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,2,2,1,NA,"2011","07","12"
"1307",NA,2011-07-12,"Goodwin's","Offshore","E1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,1,0,2,2,4,3,NA,"2011","07","12"
"1308",NA,2011-07-12,"Goodwin's","Inshore","A",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,1,0,0,NA,"2011","07","12"
"1309",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,2,0,0,0,0,NA,"2011","07","12"
"1310",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,0,2,0,NA,"2011","07","12"
"1311",NA,2011-07-12,"Goodwin's","Inshore","C1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,1,3,0,0,0,NA,"2011","07","12"
"1312",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,19,46,86,40,13,3,NA,"2011","07","12"
"1313",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"Caprella","Caprella penantis","Caprellid",0,0,0,0,0,10,0,1,0,NA,"2011","07","12"
"1314",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"Caprella pen","Caprella penantis","Caprellid",0,0,0,2,3,4,4,0,0,NA,"2011","07","12"
"1315",NA,2011-07-12,"Goodwin's","Inshore","A1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,3,7,7,7,0,0,NA,"2011","07","12"
"1316",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,7,21,50,76,33,4,0,NA,"2011","07","12"
"1317",NA,2011-07-12,"Goodwin's","Offshore","E1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,6,9,23,17,2,3,NA,"2011","07","12"
"1318",NA,2011-07-12,"Goodwin's","Inshore","A",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,3,7,7,7,0,0,NA,"2011","07","12"
"1319",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,0,0,10,0,1,0,NA,"2011","07","12"
"1320",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,2,0,4,2,0,0,NA,"2011","07","12"
"1321",NA,2011-07-12,"Goodwin's","Offshore","A1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,5,20,35,31,5,1,2,NA,"2011","07","12"
"1322",NA,2011-07-12,"Goodwin's","Offshore","B1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,4,28,34,59,18,9,3,NA,"2011","07","12"
"1323",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2011","07","12"
"1324",NA,2011-07-12,"Goodwin's","Offshore","A1",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2011","07","12"
"1325",NA,2011-07-12,"Goodwin's","Offshore","B1",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,0,1,NA,"2011","07","12"
"1326",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2011","07","12"
"1327",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2011","07","12"
"1328",NA,2011-07-12,"Goodwin's","Inshore","A1",NA,"cymadusa","Cymadusa compta","Crustacean",0,0,0,0,2,19,10,9,7,NA,"2011","07","12"
"1329",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,1,9,7,3,0,0,NA,"2011","07","12"
"1330",NA,2011-07-12,"Goodwin's","Inshore","C1",NA,"cymadusa","Cymadusa compta","Crustacean",0,0,0,1,1,5,2,0,0,NA,"2011","07","12"
"1331",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,1,2,6,0,0,NA,"2011","07","12"
"1332",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"cymadusa","Cymadusa compta","Crustacean",0,0,0,5,6,12,2,4,0,NA,"2011","07","12"
"1333",NA,2011-07-12,"Goodwin's","Offshore","B1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,2,4,3,4,0,2,NA,"2011","07","12"
"1334",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"cymadusa","Cymadusa compta","Crustacean",0,0,0,0,2,1,1,1,0,NA,"2011","07","12"
"1335",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,1,3,7,4,2,NA,"2011","07","12"
"1336",NA,2011-07-12,"Goodwin's","Inshore","A",NA,"cymadusa","Cymadusa compta","Crustacean",0,0,0,0,2,19,10,9,7,NA,"2011","07","12"
"1337",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"cymadusa","Cymadusa compta","Crustacean",0,0,0,5,6,12,2,4,0,NA,"2011","07","12"
"1338",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"doridella","Doridella obscura","Mollusc",0,0,0,0,1,2,1,2,0,NA,"2011","07","12"
"1339",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"doridella","Doridella obscura","Mollusc",0,0,0,0,0,0,3,2,0,NA,"2011","07","12"
"1340",NA,2011-07-12,"Goodwin's","Offshore","A1",NA,"doridella","Doridella obscura","Mollusc",0,0,0,0,2,0,2,0,1,NA,"2011","07","12"
"1341",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,1,0,0,0,0,1,0,0,NA,"2011","07","12"
"1342",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,1,0,0,0,0,0,NA,"2011","07","12"
"1343",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,1,0,0,0,0,0,NA,"2011","07","12"
"1344",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"erichthonius","Ericthonius sp.","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2011","07","12"
"1345",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,2,4,0,6,1,1,NA,"2011","07","12"
"1346",NA,2011-07-12,"Goodwin's","Inshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,2,4,0,0,1,NA,"2011","07","12"
"1347",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,3,8,6,6,3,NA,"2011","07","12"
"1348",NA,2011-07-12,"Goodwin's","Offshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,1,4,13,15,11,6,3,NA,"2011","07","12"
"1349",NA,2011-07-12,"Goodwin's","Offshore","B1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,3,11,15,10,6,0,NA,"2011","07","12"
"1350",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,4,8,23,19,11,NA,"2011","07","12"
"1351",NA,2011-07-12,"Goodwin's","Inshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,2,9,3,5,4,3,NA,"2011","07","12"
"1352",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,7,2,1,1,0,NA,"2011","07","12"
"1353",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,19,18,22,4,0,NA,"2011","07","12"
"1354",NA,2011-07-12,"Goodwin's","Offshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,3,37,17,4,0,NA,"2011","07","12"
"1355",NA,2011-07-12,"Goodwin's","Inshore","A",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,2,9,3,5,4,3,NA,"2011","07","12"
"1356",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,7,2,1,1,0,NA,"2011","07","12"
"1357",NA,2011-07-12,"Goodwin's","Offshore","E1",NA,"idotea","Idotea balthica","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2011","07","12"
"1358",NA,2011-07-12,"Goodwin's","Offshore","E",NA,"idotea","Idotea balthica","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2011","07","12"
"1359",NA,2011-07-12,"Goodwin's","Offshore","B1",NA,"Idotea baltica","Idotea balthica","Crustacean",0,0,0,2,0,0,0,0,0,NA,"2011","07","12"
"1360",NA,2011-07-12,"Goodwin's","Inshore","E",NA,"limpet","Doridella obscura","Mollusc",0,0,1,0,0,1,1,0,0,NA,"2011","07","12"
"1361",NA,2011-07-12,"Goodwin's","Inshore","A1",NA,"limpet nudibranch","Doridella obscura","Mollusc",0,0,0,0,1,6,0,0,0,NA,"2011","07","12"
"1362",NA,2011-07-12,"Goodwin's","Offshore","C1",NA,"limpet nudibranch","Doridella obscura","Mollusc",0,0,0,0,1,0,1,0,0,NA,"2011","07","12"
"1363",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"limpet nudibranch","Doridella obscura","Mollusc",0,0,0,0,2,2,0,0,0,NA,"2011","07","12"
"1364",NA,2011-07-12,"Goodwin's","Inshore","A",NA,"limpet nudibranch","Doridella obscura","Mollusc",0,0,0,0,1,6,0,0,0,NA,"2011","07","12"
"1365",NA,2011-07-12,"Goodwin's","Inshore","E1",NA,"limpet tunicate","Doridella obscura","Mollusc",0,0,1,0,0,1,1,0,0,NA,"2011","07","12"
"1366",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"Longimana","Ampithoe longimana","Crustacean",0,0,0,0,3,7,14,7,4,NA,"2011","07","12"
"1367",NA,2011-07-12,"Goodwin's","Offshore","A1",NA,"Longimana","Ampithoe longimana","Crustacean",0,0,0,0,9,18,11,11,3,NA,"2011","07","12"
"1368",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"microprotopus","Microprotopus raneyi","Crustacean",0,0,0,0,0,0,1,7,2,NA,"2011","07","12"
"1369",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"nereidae","Nereis sp.","Polychaete",0,0,0,0,0,1,0,0,0,NA,"2011","07","12"
"1370",NA,2011-07-12,"Goodwin's","Inshore","C1",NA,"Nudibranch limpet","Doridella obscura","Mollusc",0,0,0,0,1,2,0,0,0,NA,"2011","07","12"
"1371",NA,2011-07-12,"Goodwin's","Inshore","C1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,1,0,1,NA,"2011","07","12"
"1372",NA,2011-07-12,"Goodwin's","Offshore","D1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,3,13,NA,"2011","07","12"
"1373",NA,2011-07-12,"Goodwin's","Inshore","B1",NA,"Polychate","Nereis sp.","Polychaete",0,0,1,0,0,0,0,0,0,NA,"2011","07","12"
"1374",NA,2011-07-12,"Goodwin's","Inshore","D1",NA,"Polychate","Nereis sp.","Polychaete",0,0,0,0,0,1,0,0,0,NA,"2011","07","12"
"1375",NA,2011-07-14,"Goodwin's","Offshore","C",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,7,21,50,76,33,4,0,NA,"2011","07","14"
"1376",NA,2011-07-15,"Goodwin's","Offshore","C",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,19,18,22,4,0,NA,"2011","07","15"
"1377",NA,2011-07-16,"Goodwin's","Offshore","C",NA,"Ampithoe long","Ampithoe longimana","Crustacean",0,0,0,1,2,6,2,1,0,NA,"2011","07","16"
"1378",NA,2011-07-17,"Goodwin's","Offshore","C",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,1,0,0,0,0,0,NA,"2011","07","17"
"1379",NA,2011-07-18,"Goodwin's","Offshore","C",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2011","07","18"
"1380",NA,2011-07-19,"Goodwin's","Offshore","C",NA,"cymadusa","Cymadusa compta","Crustacean",0,0,0,0,2,1,1,1,0,NA,"2011","07","19"
"1381",NA,2011-07-21,"Goodwin's","Offshore","C",NA,"limpet","Doridella obscura","Mollusc",0,0,0,0,1,0,1,0,0,NA,"2011","07","21"
"1382",NA,2011-07-22,"Goodwin's","Offshore","C",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,2,1,0,1,NA,"2011","07","22"
"1383",NA,2011-08-24,"Goodwin's","Offshore","C1",NA,"A. long","Ampithoe longimana","Crustacean",0,1,0,0,0,1,2,4,3,NA,"2011","08","24"
"1384",NA,2011-08-24,"Goodwin's","Offshore","E1",NA,"a. long","Ampithoe longimana","Crustacean",0,0,0,0,1,12,10,7,0,NA,"2011","08","24"
"1385",NA,2011-08-24,"Goodwin's","Inshore","A1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,3,7,3,4,NA,"2011","08","24"
"1386",NA,2011-08-24,"Goodwin's","Inshore","B1",NA,"a. longimana","Ampithoe longimana","Crustacean",0,0,0,0,4,9,14,2,1,NA,"2011","08","24"
"1387",NA,2011-08-24,"Goodwin's","Inshore","C1",NA,"a. longimana","Ampithoe longimana","Crustacean",0,0,0,0,3,5,0,4,1,NA,"2011","08","24"
"1388",NA,2011-08-24,"Goodwin's","Inshore","D1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,1,6,6,1,1,NA,"2011","08","24"
"1389",NA,2011-08-24,"Goodwin's","Inshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,4,7,5,3,NA,"2011","08","24"
"1390",NA,2011-08-24,"Goodwin's","Offshore","A1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,2,0,4,2,1,0,NA,"2011","08","24"
"1391",NA,2011-08-24,"Goodwin's","Offshore","B1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,6,11,9,7,NA,"2011","08","24"
"1392",NA,2011-08-24,"Goodwin's","Offshore","D1",NA,"a. longimana","Ampithoe longimana","Crustacean",0,0,0,2,5,10,4,4,4,NA,"2011","08","24"
"1393",NA,2011-08-24,"Goodwin's","Inshore","D",NA,"Ampithoe long","Ampithoe longimana","Crustacean",0,0,0,0,1,6,6,1,1,NA,"2011","08","24"
"1394",NA,2011-08-24,"Goodwin's","Inshore","B1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,0,1,0,NA,"2011","08","24"
"1395",NA,2011-08-24,"Goodwin's","Inshore","E1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,0,1,0,NA,"2011","08","24"
"1396",NA,2011-08-24,"Goodwin's","Offshore","D1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,1,1,0,NA,"2011","08","24"
"1397",NA,2011-08-24,"Goodwin's","Offshore","B1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,0,1,0,NA,"2011","08","24"
"1398",NA,2011-08-24,"Goodwin's","Inshore","A1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,0,1,1,1,NA,"2011","08","24"
"1399",NA,2011-08-24,"Goodwin's","Offshore","A1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,1,0,0,0,NA,"2011","08","24"
"1400",NA,2011-08-24,"Goodwin's","Offshore","D1",NA,"cap. Penantis","Caprella penantis","Caprellid",0,0,0,0,1,1,0,0,0,NA,"2011","08","24"
"1401",NA,2011-08-24,"Goodwin's","Inshore","D1",NA,"Caprella pen","Caprella penantis","Caprellid",0,0,0,1,1,3,0,0,1,NA,"2011","08","24"
"1402",NA,2011-08-24,"Goodwin's","Inshore","D",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,1,1,3,0,0,1,NA,"2011","08","24"
"1403",NA,2011-08-24,"Goodwin's","Inshore","A1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,3,1,3,NA,"2011","08","24"
"1404",NA,2011-08-24,"Goodwin's","Inshore","C1",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,2,2,0,0,1,NA,"2011","08","24"
"1405",NA,2011-08-24,"Goodwin's","Inshore","E1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,0,2,NA,"2011","08","24"
"1406",NA,2011-08-24,"Goodwin's","Offshore","D1",NA,"corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2011","08","24"
"1407",NA,2011-08-24,"Goodwin's","Inshore","E1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,0,0,0,1,0,0,NA,"2011","08","24"
"1408",NA,2011-08-24,"Goodwin's","Inshore","A1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,2,7,3,2,NA,"2011","08","24"
"1409",NA,2011-08-24,"Goodwin's","Inshore","B1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,1,1,0,0,NA,"2011","08","24"
